item,country,year_month,price_cny,price_usd,source
pig,RU,2024-01,,1.4474,user_historical_ru
pig,RU,2024-02,,1.4474,user_historical_ru
pig,RU,2024-03,,1.4474,user_historical_ru
pig,RU,2024-04,,1.4474,user_historical_ru
pig,RU,2024-05,,1.4474,user_historical_ru
pig,RU,2024-06,,1.4474,user_historical_ru
pig,RU,2024-07,,1.4474,user_historical_ru
pig,RU,2024-08,,1.4474,user_historical_ru
pig,RU,2024-09,,1.4474,user_historical_ru
pig,RU,2024-10,,1.4474,user_historical_ru
pig,RU,2024-11,,1.4474,user_historical_ru
pig,RU,2024-12,,1.4474,user_historical_ru
pig,RU,2025-01,,1.3253,user_historical_ru
pig,RU,2025-02,,1.4789,user_historical_ru
pig,RU,2025-03,,1.5301,user_historical_ru
pig,RU,2025-04,,1.6988,user_historical_ru
pig,RU,2025-05,,1.7229,user_historical_ru
pig,RU,2025-06,,1.7470,user_historical_ru
pig,RU,2025-07,,1.5904,user_historical_ru
pig,RU,2025-08,,1.5783,user_historical_ru
pig,RU,2025-09,,1.5663,user_historical_ru
pig,RU,2025-10,,1.5542,user_historical_ru
pig,RU,2025-11,,1.5422,user_historical_ru
pig,RU,2025-12,,1.5301,user_historical_ru
pig,RU,2026-01,,1.4000,user_historical_ru
pig,RU,2026-02,,1.3889,user_historical_ru
pig,RU,2026-03,,1.3778,user_historical_ru
pig,RU,2026-04,,1.3667,user_historical_ru
pig,RU,2026-05,,1.3556,user_historical_ru
pig,RU,2026-06,,1.3444,user_historical_ru
pig,RU,2026-07,,1.3444,user_historical_ru
pig,RU,2026-08,,1.3444,user_historical_ru
egg,RU,2021-01,,1.5641,user_historical_ru
egg,RU,2021-02,,1.5641,user_historical_ru
egg,RU,2021-03,,1.5641,user_historical_ru
egg,RU,2021-04,,1.5641,user_historical_ru
egg,RU,2021-05,,1.5641,user_historical_ru
egg,RU,2021-06,,1.5641,user_historical_ru
egg,RU,2021-07,,1.5641,user_historical_ru
egg,RU,2021-08,,1.5641,user_historical_ru
egg,RU,2021-09,,1.5641,user_historical_ru
egg,RU,2021-10,,1.5641,user_historical_ru
egg,RU,2021-11,,1.5641,user_historical_ru
egg,RU,2021-12,,1.5641,user_historical_ru
egg,RU,2022-01,,1.6686,user_historical_ru
egg,RU,2022-02,,1.6686,user_historical_ru
egg,RU,2022-03,,1.6686,user_historical_ru
egg,RU,2022-04,,1.6686,user_historical_ru
egg,RU,2022-05,,1.6686,user_historical_ru
egg,RU,2022-06,,1.6686,user_historical_ru
egg,RU,2022-07,,1.6686,user_historical_ru
egg,RU,2022-08,,1.6686,user_historical_ru
egg,RU,2022-09,,1.6686,user_historical_ru
egg,RU,2022-10,,1.6686,user_historical_ru
egg,RU,2022-11,,1.6686,user_historical_ru
egg,RU,2022-12,,1.6686,user_historical_ru
egg,RU,2023-01,,1.4909,user_historical_ru
egg,RU,2023-02,,1.4909,user_historical_ru
egg,RU,2023-03,,1.4909,user_historical_ru
egg,RU,2023-04,,1.4909,user_historical_ru
egg,RU,2023-05,,1.3470,user_historical_ru
egg,RU,2023-06,,1.3310,user_historical_ru
egg,RU,2023-07,,1.3150,user_historical_ru
egg,RU,2023-08,,1.2989,user_historical_ru
egg,RU,2023-09,,1.2829,user_historical_ru
egg,RU,2023-10,,1.2669,user_historical_ru
egg,RU,2023-11,,1.2509,user_historical_ru
egg,RU,2023-12,,1.2351,user_historical_ru
egg,RU,2024-01,,1.2351,user_historical_ru
egg,RU,2024-02,,1.2189,user_historical_ru
egg,RU,2024-03,,1.2027,user_historical_ru
egg,RU,2024-04,,1.1864,user_historical_ru
egg,RU,2024-05,,1.1702,user_historical_ru
egg,RU,2024-06,,1.1540,user_historical_ru
egg,RU,2024-07,,1.1377,user_historical_ru
egg,RU,2024-08,,1.1215,user_historical_ru
egg,RU,2024-09,,1.1055,user_historical_ru
egg,RU,2024-10,,1.0893,user_historical_ru
egg,RU,2024-11,,1.0728,user_historical_ru
egg,RU,2024-12,,1.0566,user_historical_ru
egg,RU,2025-01,,0.9528,user_historical_ru
egg,RU,2025-02,,0.9380,user_historical_ru
egg,RU,2025-03,,0.9231,user_historical_ru
egg,RU,2025-04,,0.9083,user_historical_ru
egg,RU,2025-05,,0.8934,user_historical_ru
egg,RU,2025-06,,0.8787,user_historical_ru
egg,RU,2025-07,,0.8637,user_historical_ru
egg,RU,2025-08,,0.8488,user_historical_ru
egg,RU,2025-09,,0.8340,user_historical_ru
egg,RU,2025-10,,0.8191,user_historical_ru
egg,RU,2025-11,,0.8659,user_historical_ru
egg,RU,2025-12,,1.3151,user_historical_ru
egg,RU,2026-01,,1.2306,user_historical_ru
egg,RU,2026-02,,1.2487,user_historical_ru
egg,RU,2026-03,,1.2667,user_historical_ru
egg,RU,2026-04,,1.2847,user_historical_ru
egg,RU,2026-05,,1.1678,user_historical_ru
egg,RU,2026-06,,1.1678,user_historical_ru
egg,RU,2026-07,,1.1678,user_historical_ru
egg,RU,2026-08,,1.1678,user_historical_ru
chicken,RU,2021-01,,1.9346,user_historical_ru
chicken,RU,2021-02,,1.9346,user_historical_ru
chicken,RU,2021-03,,1.9346,user_historical_ru
chicken,RU,2021-04,,1.9346,user_historical_ru
chicken,RU,2021-05,,1.9346,user_historical_ru
chicken,RU,2021-06,,1.9346,user_historical_ru
chicken,RU,2021-07,,1.9346,user_historical_ru
chicken,RU,2021-08,,1.9346,user_historical_ru
chicken,RU,2021-09,,1.9346,user_historical_ru
chicken,RU,2021-10,,1.9346,user_historical_ru
chicken,RU,2021-11,,1.9346,user_historical_ru
chicken,RU,2021-12,,1.9346,user_historical_ru
chicken,RU,2022-01,,2.0640,user_historical_ru
chicken,RU,2022-02,,2.0640,user_historical_ru
chicken,RU,2022-03,,2.0640,user_historical_ru
chicken,RU,2022-04,,2.0640,user_historical_ru
chicken,RU,2022-05,,2.0640,user_historical_ru
chicken,RU,2022-06,,2.0640,user_historical_ru
chicken,RU,2022-07,,2.0640,user_historical_ru
chicken,RU,2022-08,,2.0640,user_historical_ru
chicken,RU,2022-09,,2.0640,user_historical_ru
chicken,RU,2022-10,,2.0640,user_historical_ru
chicken,RU,2022-11,,2.0640,user_historical_ru
chicken,RU,2022-12,,2.0640,user_historical_ru
chicken,RU,2023-01,,1.8442,user_historical_ru
chicken,RU,2023-02,,1.8442,user_historical_ru
chicken,RU,2023-03,,1.8442,user_historical_ru
chicken,RU,2023-04,,1.8442,user_historical_ru
chicken,RU,2023-05,,1.8442,user_historical_ru
chicken,RU,2023-06,,1.8442,user_historical_ru
chicken,RU,2023-07,,1.8442,user_historical_ru
chicken,RU,2023-08,,1.8442,user_historical_ru
chicken,RU,2023-09,,1.8442,user_historical_ru
chicken,RU,2023-10,,1.8442,user_historical_ru
chicken,RU,2023-11,,1.8442,user_historical_ru
chicken,RU,2023-12,,1.8442,user_historical_ru
chicken,RU,2024-01,,1.8684,user_historical_ru
chicken,RU,2024-02,,1.8684,user_historical_ru
chicken,RU,2024-03,,1.8684,user_historical_ru
chicken,RU,2024-04,,1.8684,user_historical_ru
chicken,RU,2024-05,,1.8684,user_historical_ru
chicken,RU,2024-06,,1.8684,user_historical_ru
chicken,RU,2024-07,,1.8684,user_historical_ru
chicken,RU,2024-08,,1.8684,user_historical_ru
chicken,RU,2024-09,,1.8684,user_historical_ru
chicken,RU,2024-10,,1.8684,user_historical_ru
chicken,RU,2024-11,,1.8684,user_historical_ru
chicken,RU,2024-12,,1.8684,user_historical_ru
chicken,RU,2025-01,,1.7108,user_historical_ru
chicken,RU,2025-02,,1.7108,user_historical_ru
chicken,RU,2025-03,,1.7108,user_historical_ru
chicken,RU,2025-04,,1.9301,user_historical_ru
chicken,RU,2025-05,,1.9614,user_historical_ru
chicken,RU,2025-06,,1.9928,user_historical_ru
chicken,RU,2025-07,,2.0241,user_historical_ru
chicken,RU,2025-08,,2.2727,user_historical_ru
chicken,RU,2025-09,,2.2892,user_historical_ru
chicken,RU,2025-10,,1.9076,user_historical_ru
chicken,RU,2025-11,,1.8876,user_historical_ru
chicken,RU,2025-12,,1.8675,user_historical_ru
chicken,RU,2026-01,,1.7037,user_historical_ru
chicken,RU,2026-02,,1.6852,user_historical_ru
chicken,RU,2026-03,,1.6667,user_historical_ru
chicken,RU,2026-04,,2.2733,user_historical_ru
chicken,RU,2026-05,,2.3600,user_historical_ru
chicken,RU,2026-06,,2.4467,user_historical_ru
chicken,RU,2026-07,,2.5333,user_historical_ru
chicken,RU,2026-08,,2.5333,user_historical_ru
pig,BR,2021-01,,1.0577,user_historical_br
pig,BR,2021-02,,1.0577,user_historical_br
pig,BR,2021-03,,1.0577,user_historical_br
pig,BR,2021-04,,1.0577,user_historical_br
pig,BR,2021-05,,1.0577,user_historical_br
pig,BR,2021-06,,1.0577,user_historical_br
pig,BR,2021-07,,1.0577,user_historical_br
pig,BR,2021-08,,1.0577,user_historical_br
pig,BR,2021-09,,1.0577,user_historical_br
pig,BR,2021-10,,1.0577,user_historical_br
pig,BR,2021-11,,1.0577,user_historical_br
pig,BR,2021-12,,1.0577,user_historical_br
pig,BR,2022-01,,1.2885,user_historical_br
pig,BR,2022-02,,1.2885,user_historical_br
pig,BR,2022-03,,1.2885,user_historical_br
pig,BR,2022-04,,1.2885,user_historical_br
pig,BR,2022-05,,1.2885,user_historical_br
pig,BR,2022-06,,1.2885,user_historical_br
pig,BR,2022-07,,1.2885,user_historical_br
pig,BR,2022-08,,1.2885,user_historical_br
pig,BR,2022-09,,1.2885,user_historical_br
pig,BR,2022-10,,1.2885,user_historical_br
pig,BR,2022-11,,1.2885,user_historical_br
pig,BR,2022-12,,1.2885,user_historical_br
pig,BR,2023-01,,1.1881,user_historical_br
pig,BR,2023-02,,1.1881,user_historical_br
pig,BR,2023-03,,1.1881,user_historical_br
pig,BR,2023-04,,1.1881,user_historical_br
pig,BR,2023-05,,1.1881,user_historical_br
pig,BR,2023-06,,1.1881,user_historical_br
pig,BR,2023-07,,1.1881,user_historical_br
pig,BR,2023-08,,1.1881,user_historical_br
pig,BR,2023-09,,1.1881,user_historical_br
pig,BR,2023-10,,1.1881,user_historical_br
pig,BR,2023-11,,1.1881,user_historical_br
pig,BR,2023-12,,1.1881,user_historical_br
pig,BR,2024-01,,1.3000,user_historical_br
pig,BR,2024-02,,1.3000,user_historical_br
pig,BR,2024-03,,1.3000,user_historical_br
pig,BR,2024-04,,1.3000,user_historical_br
pig,BR,2024-05,,1.3000,user_historical_br
pig,BR,2024-06,,1.3000,user_historical_br
pig,BR,2024-07,,1.3000,user_historical_br
pig,BR,2024-08,,1.3000,user_historical_br
pig,BR,2024-09,,1.3000,user_historical_br
pig,BR,2024-10,,1.3000,user_historical_br
pig,BR,2024-11,,1.3000,user_historical_br
pig,BR,2024-12,,1.3000,user_historical_br
pig,BR,2025-01,,1.2613,user_historical_br
pig,BR,2025-02,,1.2613,user_historical_br
pig,BR,2025-03,,1.2613,user_historical_br
pig,BR,2025-04,,1.2613,user_historical_br
pig,BR,2025-05,,1.2613,user_historical_br
pig,BR,2025-06,,1.2613,user_historical_br
pig,BR,2025-07,,1.2613,user_historical_br
pig,BR,2025-08,,1.2613,user_historical_br
pig,BR,2025-09,,1.2613,user_historical_br
pig,BR,2025-10,,1.2613,user_historical_br
pig,BR,2025-11,,1.2613,user_historical_br
pig,BR,2025-12,,1.2613,user_historical_br
pig,BR,2026-01,,1.3982,user_historical_br
pig,BR,2026-02,,1.2938,user_historical_br
pig,BR,2026-03,,1.2938,user_historical_br
pig,BR,2026-04,,1.2938,user_historical_br
pig,BR,2026-05,,1.2938,user_historical_br
pig,BR,2026-06,,1.2938,user_historical_br
pig,BR,2026-07,,1.2938,user_historical_br
pig,BR,2026-08,,1.2938,user_historical_br
egg,BR,2021-01,,1.4245,user_historical_br
egg,BR,2021-02,,1.4245,user_historical_br
egg,BR,2021-03,,1.4245,user_historical_br
egg,BR,2021-04,,1.4245,user_historical_br
egg,BR,2021-05,,1.4245,user_historical_br
egg,BR,2021-06,,1.4245,user_historical_br
egg,BR,2021-07,,1.4245,user_historical_br
egg,BR,2021-08,,1.4245,user_historical_br
egg,BR,2021-09,,1.4245,user_historical_br
egg,BR,2021-10,,1.4245,user_historical_br
egg,BR,2021-11,,1.4245,user_historical_br
egg,BR,2021-12,,1.4245,user_historical_br
egg,BR,2022-01,,1.5581,user_historical_br
egg,BR,2022-02,,1.5581,user_historical_br
egg,BR,2022-03,,1.5581,user_historical_br
egg,BR,2022-04,,1.5581,user_historical_br
egg,BR,2022-05,,1.5581,user_historical_br
egg,BR,2022-06,,1.5581,user_historical_br
egg,BR,2022-07,,1.5581,user_historical_br
egg,BR,2022-08,,1.5581,user_historical_br
egg,BR,2022-09,,1.5581,user_historical_br
egg,BR,2022-10,,1.5581,user_historical_br
egg,BR,2022-11,,1.5581,user_historical_br
egg,BR,2022-12,,1.5581,user_historical_br
egg,BR,2023-01,,1.5127,user_historical_br
egg,BR,2023-02,,1.5127,user_historical_br
egg,BR,2023-03,,1.5127,user_historical_br
egg,BR,2023-04,,1.5127,user_historical_br
egg,BR,2023-05,,1.5127,user_historical_br
egg,BR,2023-06,,1.5127,user_historical_br
egg,BR,2023-07,,1.5127,user_historical_br
egg,BR,2023-08,,1.5127,user_historical_br
egg,BR,2023-09,,1.5127,user_historical_br
egg,BR,2023-10,,1.5127,user_historical_br
egg,BR,2023-11,,1.5127,user_historical_br
egg,BR,2023-12,,1.5127,user_historical_br
egg,BR,2024-01,,1.5741,user_historical_br
egg,BR,2024-02,,1.5741,user_historical_br
egg,BR,2024-03,,1.5741,user_historical_br
egg,BR,2024-04,,1.5741,user_historical_br
egg,BR,2024-05,,1.5741,user_historical_br
egg,BR,2024-06,,1.5741,user_historical_br
egg,BR,2024-07,,1.5741,user_historical_br
egg,BR,2024-08,,1.5741,user_historical_br
egg,BR,2024-09,,1.5741,user_historical_br
egg,BR,2024-10,,1.5741,user_historical_br
egg,BR,2024-11,,1.5741,user_historical_br
egg,BR,2024-12,,1.5741,user_historical_br
egg,BR,2025-01,,1.2930,user_historical_br
egg,BR,2025-02,,1.2930,user_historical_br
egg,BR,2025-03,,1.2930,user_historical_br
egg,BR,2025-04,,1.2930,user_historical_br
egg,BR,2025-05,,1.2930,user_historical_br
egg,BR,2025-06,,1.2930,user_historical_br
egg,BR,2025-07,,1.2930,user_historical_br
egg,BR,2025-08,,1.2930,user_historical_br
egg,BR,2025-09,,1.2930,user_historical_br
egg,BR,2025-10,,1.2930,user_historical_br
egg,BR,2025-11,,1.2930,user_historical_br
egg,BR,2025-12,,1.2930,user_historical_br
egg,BR,2026-01,,0.8651,user_historical_br
egg,BR,2026-02,,1.2126,user_historical_br
egg,BR,2026-03,,1.2062,user_historical_br
egg,BR,2026-04,,1.2291,user_historical_br
egg,BR,2026-05,,1.2890,user_historical_br
egg,BR,2026-06,,1.2122,user_historical_br
egg,BR,2026-07,,1.1882,user_historical_br
egg,BR,2026-08,,1.1472,user_historical_br
chicken,BR,2021-01,,1.0769,user_historical_br
chicken,BR,2021-02,,1.0769,user_historical_br
chicken,BR,2021-03,,1.0769,user_historical_br
chicken,BR,2021-04,,1.0769,user_historical_br
chicken,BR,2021-05,,1.0769,user_historical_br
chicken,BR,2021-06,,1.0769,user_historical_br
chicken,BR,2021-07,,1.0769,user_historical_br
chicken,BR,2021-08,,1.0769,user_historical_br
chicken,BR,2021-09,,1.0769,user_historical_br
chicken,BR,2021-10,,1.0769,user_historical_br
chicken,BR,2021-11,,1.0769,user_historical_br
chicken,BR,2021-12,,1.0769,user_historical_br
chicken,BR,2022-01,,1.1923,user_historical_br
chicken,BR,2022-02,,1.1923,user_historical_br
chicken,BR,2022-03,,1.1923,user_historical_br
chicken,BR,2022-04,,1.1923,user_historical_br
chicken,BR,2022-05,,1.1923,user_historical_br
chicken,BR,2022-06,,1.1923,user_historical_br
chicken,BR,2022-07,,1.1923,user_historical_br
chicken,BR,2022-08,,1.1923,user_historical_br
chicken,BR,2022-09,,1.1923,user_historical_br
chicken,BR,2022-10,,1.1923,user_historical_br
chicken,BR,2022-11,,1.1923,user_historical_br
chicken,BR,2022-12,,1.1923,user_historical_br
chicken,BR,2023-01,,1.1683,user_historical_br
chicken,BR,2023-02,,1.1683,user_historical_br
chicken,BR,2023-03,,1.1683,user_historical_br
chicken,BR,2023-04,,1.1683,user_historical_br
chicken,BR,2023-05,,1.1683,user_historical_br
chicken,BR,2023-06,,1.1683,user_historical_br
chicken,BR,2023-07,,1.1683,user_historical_br
chicken,BR,2023-08,,1.1683,user_historical_br
chicken,BR,2023-09,,1.1683,user_historical_br
chicken,BR,2023-10,,1.1683,user_historical_br
chicken,BR,2023-11,,1.1683,user_historical_br
chicken,BR,2023-12,,1.1683,user_historical_br
chicken,BR,2024-01,,1.2200,user_historical_br
chicken,BR,2024-02,,1.2200,user_historical_br
chicken,BR,2024-03,,1.2200,user_historical_br
chicken,BR,2024-04,,1.2200,user_historical_br
chicken,BR,2024-05,,1.2200,user_historical_br
chicken,BR,2024-06,,1.2200,user_historical_br
chicken,BR,2024-07,,1.2200,user_historical_br
chicken,BR,2024-08,,1.2200,user_historical_br
chicken,BR,2024-09,,1.2200,user_historical_br
chicken,BR,2024-10,,1.2200,user_historical_br
chicken,BR,2024-11,,1.2200,user_historical_br
chicken,BR,2024-12,,1.2200,user_historical_br
chicken,BR,2025-01,,1.1532,user_historical_br
chicken,BR,2025-02,,1.1532,user_historical_br
chicken,BR,2025-03,,1.1532,user_historical_br
chicken,BR,2025-04,,1.1532,user_historical_br
chicken,BR,2025-05,,1.1532,user_historical_br
chicken,BR,2025-06,,1.1532,user_historical_br
chicken,BR,2025-07,,1.1532,user_historical_br
chicken,BR,2025-08,,1.1532,user_historical_br
chicken,BR,2025-09,,1.1532,user_historical_br
chicken,BR,2025-10,,1.1532,user_historical_br
chicken,BR,2025-11,,1.1532,user_historical_br
chicken,BR,2025-12,,1.1532,user_historical_br
chicken,BR,2026-01,,1.2319,user_historical_br
chicken,BR,2026-02,,1.2319,user_historical_br
chicken,BR,2026-03,,1.2319,user_historical_br
chicken,BR,2026-04,,1.2319,user_historical_br
chicken,BR,2026-05,,1.2319,user_historical_br
chicken,BR,2026-06,,1.2319,user_historical_br
chicken,BR,2026-07,,1.2319,user_historical_br
chicken,BR,2026-08,,1.2319,user_historical_br
